"from","to","neighborhood","neighborhood_transferred","fusion","cooccurence","homology","coexpression","coexpression_transferred","experiments","experiments_transferred","database","database_transferred","textmining","textmining_transferred","combined_score","i.weight"
"9606.ENSP00000341189","9606.ENSP00000354923",258,280,1,521,627,160,111,962,77,900,312,309,105,935,0.0158013180737735
"9606.ENSP00000341189","9606.ENSP00000357130",258,280,1,521,627,160,111,564,77,900,312,64,99,908,0.106563241908629
"9606.ENSP00000341189","9606.ENSP00000358548",258,280,1,521,663,160,111,564,79,900,312,324,116,935,0.0333323518445856
"9606.ENSP00000341189","9606.ENSP00000361021",258,280,1,521,636,160,111,960,960,900,312,909,361,999,0.0560363215674322
"9606.ENSP00000341189","9606.ENSP00000361125",258,280,1,521,636,160,111,960,960,900,312,560,361,954,0.171356634572054
"9606.ENSP00000341189","9606.ENSP00000384675",258,280,1,521,610,160,111,576,79,900,312,329,159,930,0.549790419535364
"9606.ENSP00000341189","9606.ENSP00000400365",258,280,1,521,703,160,111,999,149,900,312,205,102,922,0.0465367350713469
"9606.ENSP00000341189","9606.ENSP00000401303",258,280,1,521,703,160,111,576,149,900,312,700,102,987,0.0783806899183348
"9606.ENSP00000341538","9606.ENSP00000346067",258,283,3,441,654,160,70,483,311,900,312,47,102,903,0.243302172655568
"9606.ENSP00000341538","9606.ENSP00000359345",258,283,3,441,654,160,112,483,676,900,312,811,130,968,0.191693148785076
"9606.ENSP00000341940","9606.ENSP00000354923",258,281,370,347,866,160,185,576,107,900,312,909,664,991,0.0333909400371627
"9606.ENSP00000341940","9606.ENSP00000370839",258,281,370,347,866,160,65,576,163,900,312,350,617,932,0.071806053583172
"9606.ENSP00000343204","9606.ENSP00000343957",258,67,734,201,611,160,65,809,106,900,312,502,128,989,0.255841202320524
"9606.ENSP00000343204","9606.ENSP00000352121",258,238,734,201,612,160,65,974,88,800,312,101,482,903,0.191063412754722
"9606.ENSP00000343204","9606.ENSP00000352575",258,462,734,201,621,160,65,576,80,900,312,66,107,956,0.218642973670487
"9606.ENSP00000343204","9606.ENSP00000358548",258,462,734,201,620,160,65,576,113,900,312,243,150,935,0.206079575035538
"9606.ENSP00000343204","9606.ENSP00000362082",258,284,734,201,629,160,114,812,101,900,312,250,70,924,0.0155374108572265
"9606.ENSP00000343204","9606.ENSP00000369553",258,136,734,201,626,160,65,576,80,900,312,74,166,903,0.0462064341472705
"9606.ENSP00000343204","9606.ENSP00000369554",258,136,734,201,626,160,65,576,80,900,312,459,166,943,0.0432893273545358
"9606.ENSP00000343204","9606.ENSP00000369564",258,136,734,201,626,160,65,576,80,900,312,61,166,902,0
"9606.ENSP00000343204","9606.ENSP00000369566",258,136,734,201,626,160,65,576,80,900,312,109,166,907,0.00846199926529341
"9606.ENSP00000343204","9606.ENSP00000369571",258,136,734,201,626,160,65,576,80,900,312,64,166,902,0.0790070266031803
"9606.ENSP00000343204","9606.ENSP00000369574",258,136,734,201,626,160,65,576,80,900,312,115,166,907,0.00554834548591023
"9606.ENSP00000343204","9606.ENSP00000369581",258,136,734,201,626,160,65,576,80,900,312,229,105,924,0.170212307530689
"9606.ENSP00000343204","9606.ENSP00000380073",258,462,734,201,614,160,65,454,80,900,312,583,107,956,0.0251277767291083
"9606.ENSP00000343204","9606.ENSP00000384675",258,462,734,201,620,160,69,812,102,900,312,191,144,929,0.646071456599503
"9606.ENSP00000343204","9606.ENSP00000401303",258,238,734,201,611,160,65,809,84,900,312,581,168,963,0.201045900335376
"9606.ENSP00000343204","9606.ENSP00000411940",258,82,734,201,611,160,65,167,80,900,312,281,198,925,0.10038351728628
"9606.ENSP00000343535","9606.ENSP00000356150",258,224,1,527,611,160,79,914,156,800,312,660,128,972,0.0434212859300337
"9606.ENSP00000343535","9606.ENSP00000361021",258,224,1,527,611,160,112,915,150,800,312,362,64,949,0.0662693970369335
"9606.ENSP00000343535","9606.ENSP00000417281",258,224,1,527,643,160,72,999,544,900,312,912,551,999,0.104404786857089
"9606.ENSP00000343764","9606.ENSP00000354923",258,67,44,527,675,160,105,625,67,900,312,659,116,968,0.100095977823857
"9606.ENSP00000343764","9606.ENSP00000384330",258,67,44,527,761,160,112,154,84,900,312,196,184,936,0.317694187466956
"9606.ENSP00000343764","9606.ENSP00000455507",258,67,44,527,623,160,113,967,92,900,312,609,164,977,0.38480676630697
"9606.ENSP00000343957","9606.ENSP00000369553",258,174,522,286,622,160,63,807,152,900,312,151,187,982,0.139010823974587
"9606.ENSP00000343957","9606.ENSP00000369554",258,174,522,286,622,160,63,998,152,900,312,264,187,999,0.0262813793372482
"9606.ENSP00000343957","9606.ENSP00000369578",258,174,522,286,622,160,63,954,152,800,312,264,187,990,0.0754076914890805
"9606.ENSP00000343957","9606.ENSP00000369581",258,174,522,286,622,160,63,564,152,900,312,215,187,962,0.0187046596300291
"9606.ENSP00000343957","9606.ENSP00000380073",258,174,522,286,622,160,63,571,152,900,312,166,81,961,0.144737919909134
"9606.ENSP00000344786","9606.ENSP00000349588",258,284,168,258,699,160,70,268,102,900,312,458,820,990,0.324216729968278
"9606.ENSP00000344786","9606.ENSP00000357130",258,284,168,258,699,160,78,268,77,900,312,66,144,916,0.0237347979755873
"9606.ENSP00000344786","9606.ENSP00000368314",258,284,168,258,933,160,112,576,95,900,312,860,130,958,0.330435219340884
"9606.ENSP00000346067","9606.ENSP00000359345",258,123,215,222,611,160,975,642,447,900,312,284,340,999,0.803807935775308
"9606.ENSP00000346067","9606.ENSP00000400365",258,70,215,212,611,160,244,576,68,900,312,45,168,961,0.134193208952227
"9606.ENSP00000346598","9606.ENSP00000359345",258,123,69,204,621,160,975,296,447,900,312,164,340,982,0.800258502792744
"9606.ENSP00000347032","9606.ENSP00000352121",258,63,132,527,743,160,75,296,149,900,312,163,167,932,0.0126931392670871
"9606.ENSP00000347032","9606.ENSP00000352336",258,63,132,527,743,160,75,296,149,900,312,163,123,908,0.0570824498835298
"9606.ENSP00000347032","9606.ENSP00000360777",258,63,132,527,759,160,75,296,243,900,312,287,133,909,0.0496919643074357
"9606.ENSP00000347032","9606.ENSP00000361021",258,63,132,527,759,160,75,296,172,900,312,50,383,944,0.0137095328342317
"9606.ENSP00000347032","9606.ENSP00000373399",258,63,132,527,682,160,71,296,172,900,312,324,154,912,0.00925780083058619
"9606.ENSP00000347032","9606.ENSP00000409667",258,63,132,527,682,160,65,321,222,900,312,480,370,946,0.209224741251127
"9606.ENSP00000349588","9606.ENSP00000357130",258,176,6,204,687,160,70,576,162,900,312,102,103,920,0.0761776200038091
"9606.ENSP00000349588","9606.ENSP00000368314",258,176,6,204,617,160,70,576,108,900,312,111,835,992,0.565699364613642
"9606.ENSP00000351015","9606.ENSP00000358548",258,88,22,202,617,160,76,575,304,900,312,580,371,979,0.114857445996805
"9606.ENSP00000352121","9606.ENSP00000352336",258,86,1,526,611,160,81,296,254,900,312,113,376,953,0.826078619759608
"9606.ENSP00000352121","9606.ENSP00000352575",258,86,1,526,611,160,81,296,97,900,312,209,106,927,0.661430722620505
"9606.ENSP00000352121","9606.ENSP00000358548",258,86,1,526,739,160,66,576,960,800,312,323,372,998,0.0487461212150019
"9606.ENSP00000352121","9606.ENSP00000360777",258,86,1,526,739,160,74,148,97,900,312,59,106,913,0.266320087506056
"9606.ENSP00000352121","9606.ENSP00000361021",258,86,1,526,739,160,71,148,724,900,312,513,767,996,0.381134859862624
"9606.ENSP00000352121","9606.ENSP00000373399",258,86,1,526,817,160,73,571,149,900,312,158,167,932,0.189613016367482
"9606.ENSP00000352121","9606.ENSP00000409667",258,86,1,526,817,160,74,941,298,900,312,112,200,945,0.175132926043019
"9606.ENSP00000352336","9606.ENSP00000356155",258,65,9,527,618,160,93,566,102,900,312,103,83,910,0.0860868674408021
"9606.ENSP00000352336","9606.ENSP00000360777",258,65,9,527,616,160,93,566,249,900,312,71,89,903,0.258826002654187
"9606.ENSP00000352336","9606.ENSP00000361021",258,65,9,527,613,160,93,566,249,900,312,64,428,902,0.36114400657647
"9606.ENSP00000352336","9606.ENSP00000370912",258,65,9,527,643,160,72,576,254,900,312,70,322,969,0.600825580125873
"9606.ENSP00000352336","9606.ENSP00000373399",258,65,9,527,643,160,72,569,254,900,312,179,123,908,0.224188084023276
"9606.ENSP00000352336","9606.ENSP00000384675",258,65,9,527,613,160,89,564,149,900,312,270,106,929,0.00922255554350503
"9606.ENSP00000352336","9606.ENSP00000409667",258,65,9,527,656,160,114,576,149,900,312,62,71,903,0.199224741344917
"9606.ENSP00000352575","9606.ENSP00000356155",258,225,306,223,624,160,72,576,97,900,312,45,98,911,0.0265953897866243
"9606.ENSP00000352575","9606.ENSP00000361021",258,225,306,223,856,160,72,566,74,900,312,387,139,944,0.229502266439569
"9606.ENSP00000352575","9606.ENSP00000401303",258,225,306,223,644,160,78,998,102,900,312,395,126,999,0.0247543711170065
"9606.ENSP00000354791","9606.ENSP00000380378",258,124,384,239,611,160,135,914,75,900,312,70,491,995,0.491361529280511
"9606.ENSP00000354791","9606.ENSP00000401514",258,124,384,239,611,160,110,174,194,900,312,98,538,964,0.31119098467432
"9606.ENSP00000354791","9606.ENSP00000408910",258,124,384,239,611,160,86,952,194,900,312,748,161,998,0.0549886862404485
"9606.ENSP00000354923","9606.ENSP00000370839",258,219,731,526,817,160,73,430,360,900,312,655,71,976,0.137567180190498
"9606.ENSP00000354923","9606.ENSP00000384330",258,219,731,526,705,160,73,852,105,900,312,243,191,937,0.172682418378082
"9606.ENSP00000354923","9606.ENSP00000400365",258,219,731,526,691,160,70,576,129,900,312,748,199,978,0.20175114719129
"9606.ENSP00000355533","9606.ENSP00000370373",258,218,104,334,610,160,78,916,246,800,312,972,413,998,0.0469812691155957
"9606.ENSP00000356150","9606.ENSP00000417281",258,236,1,210,786,160,66,999,89,900,312,823,223,999,0.0022761321247004
"9606.ENSP00000356155","9606.ENSP00000360777",258,236,1,210,630,160,73,130,97,900,312,51,98,912,0.203533929226192
"9606.ENSP00000356155","9606.ENSP00000361021",258,236,1,210,630,160,71,130,190,900,312,191,140,936,0.0945692693020082
"9606.ENSP00000356155","9606.ENSP00000373399",258,236,1,210,735,160,76,298,149,900,312,287,167,942,0.135810149067667
"9606.ENSP00000356155","9606.ENSP00000409667",258,236,1,210,614,160,74,576,298,900,312,81,200,943,0.344877953040941
"9606.ENSP00000357130","9606.ENSP00000358548",258,219,204,245,636,160,123,564,149,900,312,151,101,917,0.0152647972174408
"9606.ENSP00000357130","9606.ENSP00000368314",258,219,204,245,964,160,78,566,101,900,312,71,144,916,0.0204930350869939
"9606.ENSP00000357130","9606.ENSP00000384675",258,219,204,245,630,160,74,564,101,900,312,71,105,903,0.262546051699113
"9606.ENSP00000357380","9606.ENSP00000381008",258,515,652,471,889,160,75,564,194,900,312,727,387,971,0.102423817102262
"9606.ENSP00000357380","9606.ENSP00000417498",258,515,652,471,889,160,80,808,194,900,312,824,165,981,0.0463352150043809
"9606.ENSP00000357380","9606.ENSP00000436812",258,515,652,471,889,160,80,576,194,900,312,703,141,969,0.296870491016876
"9606.ENSP00000358548","9606.ENSP00000361021",258,119,6,432,732,160,73,576,128,800,312,816,614,932,0.0757193902159515
"9606.ENSP00000358548","9606.ENSP00000361125",258,119,6,432,732,160,73,343,361,900,312,923,755,923,0.175015458353532
"9606.ENSP00000358548","9606.ENSP00000369375",258,119,6,432,782,160,72,343,113,900,312,235,92,930,0.0876314831371157
"9606.ENSP00000358548","9606.ENSP00000384675",258,119,6,222,678,160,72,576,297,900,312,644,398,992,0.079789506271368
"9606.ENSP00000358548","9606.ENSP00000401303",258,119,6,287,734,160,65,321,98,900,312,310,364,952,0.0486737639681907
"9606.ENSP00000358548","9606.ENSP00000428340",258,119,6,333,772,160,98,569,241,900,312,181,428,914,0.0131452654198193
"9606.ENSP00000359234","9606.ENSP00000384582",258,74,33,504,727,160,74,159,303,900,312,913,123,913,0.130901328807256
"9606.ENSP00000359345","9606.ENSP00000417281",258,462,466,420,797,160,242,999,77,900,312,472,91,999,0.0207252805752971
"9606.ENSP00000359635","9606.ENSP00000361125",258,220,222,226,803,160,74,576,71,800,312,949,86,949,0.203347523402759
"9606.ENSP00000359635","9606.ENSP00000369375",258,220,222,226,803,160,74,576,154,800,312,514,223,917,0.17893852285807
"9606.ENSP00000360777","9606.ENSP00000361021",258,179,1,518,649,160,70,296,74,900,312,681,139,913,0.212112316650859
"9606.ENSP00000361021","9606.ENSP00000361125",258,208,35,475,819,160,69,567,74,900,312,937,169,937,0.00980142504055237
"9606.ENSP00000361021","9606.ENSP00000373399",258,208,35,475,819,160,183,576,172,900,312,58,383,944,0.0266817956215954
"9606.ENSP00000361021","9606.ENSP00000384675",258,208,35,475,687,160,69,341,121,900,312,203,105,928,0.141112896345847
"9606.ENSP00000361021","9606.ENSP00000401303",258,208,35,475,687,160,232,556,128,900,312,912,152,991,0.155373998204467
"9606.ENSP00000361021","9606.ENSP00000409667",258,208,35,475,687,160,143,570,116,900,312,160,155,928,0.162277297399011
"9606.ENSP00000361125","9606.ENSP00000369375",258,462,174,204,813,160,69,576,107,800,312,816,332,961,0.244109178024699
"9606.ENSP00000361125","9606.ENSP00000384675",258,462,174,204,813,160,69,576,82,900,312,163,64,912,0.0209307613967414
"9606.ENSP00000361125","9606.ENSP00000401303",258,462,174,204,813,160,69,809,82,900,312,400,767,984,0.0807224517252098
"9606.ENSP00000361125","9606.ENSP00000428340",258,462,174,204,813,160,69,576,82,800,312,962,82,962,0.0875209044803068
"9606.ENSP00000361125","9606.ENSP00000451040",258,462,174,204,890,160,69,973,82,900,312,972,73,997,0.0568296303245409
"9606.ENSP00000362082","9606.ENSP00000384675",258,98,222,320,707,160,73,159,136,900,312,54,128,901,0.181037695210358
"9606.ENSP00000362082","9606.ENSP00000394932",258,98,222,320,707,160,73,159,149,900,312,700,182,968,0.105281826090978
"9606.ENSP00000362082","9606.ENSP00000401303",258,98,222,320,641,160,64,576,213,900,312,241,680,920,0.124041652206422
"9606.ENSP00000362287","9606.ENSP00000362300",258,106,315,278,987,160,140,481,169,900,312,817,90,946,0.497423668956336
"9606.ENSP00000362287","9606.ENSP00000362306",258,106,315,278,985,160,140,621,169,900,312,873,86,961,0.445418603713116
"9606.ENSP00000362287","9606.ENSP00000394932",258,106,315,278,985,160,257,300,95,900,312,43,103,911,0.294526430491844
"9606.ENSP00000362287","9606.ENSP00000417281",258,106,315,278,985,160,63,159,199,900,312,61,175,902,0.044061991684079
"9606.ENSP00000362300","9606.ENSP00000362306",258,136,315,278,986,160,140,481,169,900,312,870,90,901,0.612069186007787
"9606.ENSP00000362300","9606.ENSP00000394932",258,136,315,278,986,160,257,307,95,900,312,176,103,924,0.190239559551083
"9606.ENSP00000362300","9606.ENSP00000417281",258,136,315,278,986,160,102,307,199,900,312,197,150,916,0.0846397925678762
"9606.ENSP00000362306","9606.ENSP00000394932",258,136,315,278,986,160,257,300,95,900,312,157,103,911,0.123181394080344
"9606.ENSP00000367203","9606.ENSP00000384048",258,284,1,221,614,160,72,934,101,900,312,564,451,984,0.392224972325826
"9606.ENSP00000367705","9606.ENSP00000369695",258,179,365,234,650,160,181,941,105,900,312,420,90,964,0.452500422162157
"9606.ENSP00000367841","9606.ENSP00000373825",258,156,1,526,964,160,111,538,297,900,312,176,201,938,0.0893032836170032
"9606.ENSP00000367841","9606.ENSP00000401514",258,156,1,526,964,160,157,520,297,900,312,182,201,938,0.22811022590006
"9606.ENSP00000369375","9606.ENSP00000384675",258,462,34,521,614,160,69,807,102,900,312,45,105,912,0.125288780693792
"9606.ENSP00000369375","9606.ENSP00000401303",258,238,34,521,670,160,65,576,103,900,312,854,65,993,0.133180635670127
"9606.ENSP00000369375","9606.ENSP00000428340",258,462,34,521,649,160,65,999,63,900,312,981,187,999,0.129590184979945
"9606.ENSP00000369375","9606.ENSP00000451040",258,462,34,521,620,160,65,999,149,800,312,649,93,926,0.123454759391862
"9606.ENSP00000369553","9606.ENSP00000369554",258,63,14,264,982,160,83,807,263,900,312,639,72,901,0.0589363291370331
"9606.ENSP00000369553","9606.ENSP00000369558",258,63,14,264,982,160,83,807,263,900,312,721,72,901,0.0502728646209078
"9606.ENSP00000369553","9606.ENSP00000369566",258,63,14,264,983,160,83,807,263,900,312,724,72,901,0.0264584185068433
"9606.ENSP00000369553","9606.ENSP00000369571",258,63,14,264,983,160,83,807,263,900,312,659,72,901,0.0387386822496275
"9606.ENSP00000369553","9606.ENSP00000369574",258,63,14,264,983,160,83,807,263,900,312,752,72,901,0.127028496924309
"9606.ENSP00000369553","9606.ENSP00000369581",258,63,14,264,802,160,83,807,263,900,312,346,104,907,0.0210536845890091
"9606.ENSP00000369553","9606.ENSP00000377218",258,63,14,264,802,160,83,807,263,900,312,103,104,906,0.0325844831924133
"9606.ENSP00000369553","9606.ENSP00000411940",258,63,14,264,983,160,83,807,263,900,312,609,104,901,0.0240772971104302
"9606.ENSP00000369553","9606.ENSP00000412897",258,63,14,264,983,160,83,807,263,900,312,700,104,901,0.0293151565968001
"9606.ENSP00000369554","9606.ENSP00000369566",258,63,14,264,980,160,83,998,263,900,312,585,72,901,0.0241017140776867
"9606.ENSP00000369554","9606.ENSP00000369574",258,63,14,264,980,160,83,998,263,900,312,562,72,901,0.00932050485028536
"9606.ENSP00000369554","9606.ENSP00000369581",258,63,14,264,829,160,83,998,263,900,312,465,104,908,0.0944913187620855
"9606.ENSP00000369554","9606.ENSP00000377218",258,63,14,264,829,160,83,998,263,900,312,859,104,985,0.0634357295181384
"9606.ENSP00000369554","9606.ENSP00000380073",258,63,14,264,829,160,83,998,263,900,312,243,104,921,0.0200106033568524
"9606.ENSP00000369558","9606.ENSP00000369566",258,63,14,264,983,160,83,998,263,900,312,702,65,901,0.724605495238089
"9606.ENSP00000369558","9606.ENSP00000369574",258,63,14,264,983,160,83,998,263,900,312,721,65,901,0.316919620840169
"9606.ENSP00000369558","9606.ENSP00000369581",258,63,14,264,808,160,83,998,263,900,312,397,104,907,0.311638165668997
"9606.ENSP00000369558","9606.ENSP00000377218",258,63,14,264,808,160,83,998,263,900,312,67,104,902,0.11781891066099
"9606.ENSP00000369558","9606.ENSP00000412897",258,63,14,264,983,160,83,998,263,900,312,749,104,901,0.703737407983309
"9606.ENSP00000369564","9606.ENSP00000369581",258,63,14,264,841,160,83,358,263,900,312,168,104,902,0
"9606.ENSP00000369566","9606.ENSP00000369581",258,63,14,264,824,160,83,358,263,900,312,270,104,905,0.381616775285452
"9606.ENSP00000369566","9606.ENSP00000377218",258,63,14,264,824,160,83,358,263,900,312,101,104,906,0.1543729575233
"9606.ENSP00000369566","9606.ENSP00000380073",258,63,14,264,824,160,83,358,263,900,312,102,104,906,0.0700958650547596
"9606.ENSP00000369571","9606.ENSP00000369581",258,63,14,264,829,160,83,358,263,900,312,235,104,904,0.335332973546632
"9606.ENSP00000369571","9606.ENSP00000411940",258,63,14,264,985,160,83,358,263,900,312,860,104,901,0.671479342655089
"9606.ENSP00000369574","9606.ENSP00000369581",258,63,14,264,813,160,83,328,263,900,312,359,104,907,0.137004716921539
"9606.ENSP00000369574","9606.ENSP00000377218",258,63,14,264,813,160,83,328,263,900,312,144,104,910,0.040111855721874
"9606.ENSP00000369574","9606.ENSP00000380073",258,63,14,264,813,160,83,328,263,900,312,168,104,913,0.0481774300653034
"9606.ENSP00000369581","9606.ENSP00000377218",258,179,38,521,813,160,65,564,222,900,312,313,105,933,0.172877834639033
"9606.ENSP00000369581","9606.ENSP00000380073",258,179,38,521,813,160,65,564,222,900,312,458,105,943,0.342911072115462
"9606.ENSP00000369581","9606.ENSP00000411940",258,179,38,521,827,160,65,564,222,900,312,243,104,904,0.418215355930152
"9606.ENSP00000369581","9606.ENSP00000412897",258,179,38,521,829,160,65,564,222,900,312,361,104,906,0.378941640858708
"9606.ENSP00000370373","9606.ENSP00000373884",258,68,1,520,878,160,65,916,105,900,312,897,413,937,0.129113490956988
"9606.ENSP00000370912","9606.ENSP00000384675",258,462,4,209,620,160,69,570,102,900,312,41,144,916,0.141772784144186
"9606.ENSP00000373825","9606.ENSP00000401514",258,119,1,343,871,160,94,462,149,900,312,388,188,905,0.227684814011652
"9606.ENSP00000374309","9606.ENSP00000386896",258,69,1,527,613,160,227,812,159,900,312,197,192,929,0.0736670306492473
"9606.ENSP00000377218","9606.ENSP00000380073",258,462,267,527,687,160,82,454,124,900,312,601,73,918,0.287603164478269
"9606.ENSP00000377218","9606.ENSP00000411940",258,462,267,527,687,160,82,777,124,900,312,99,129,906,0.170281897096969
"9606.ENSP00000377218","9606.ENSP00000412897",258,462,267,527,687,160,82,777,124,900,312,146,129,910,0.167692150929603
"9606.ENSP00000377380","9606.ENSP00000384675",258,146,172,290,618,160,74,483,149,900,312,81,68,904,0.17085592512745
"9606.ENSP00000380073","9606.ENSP00000411940",258,85,6,503,687,160,71,321,80,900,312,101,507,906,0.0555071714830441
"9606.ENSP00000380073","9606.ENSP00000412897",258,85,6,503,687,160,71,321,80,900,312,191,507,915,0.107540234803134
"9606.ENSP00000380378","9606.ENSP00000392423",258,105,2,487,643,160,69,226,75,900,312,725,106,971,0.279609856770878
"9606.ENSP00000380378","9606.ENSP00000401514",258,105,2,487,643,160,146,306,414,900,312,163,555,971,0.305663317517375
"9606.ENSP00000380378","9606.ENSP00000408910",258,105,2,413,687,160,163,564,103,900,312,359,350,979,0.0894378335498832
"9606.ENSP00000381008","9606.ENSP00000417498",258,220,4,521,626,160,77,576,149,900,312,757,560,974,0.0308005558316441
"9606.ENSP00000381008","9606.ENSP00000436812",258,220,4,521,626,160,77,576,149,900,312,581,560,956,0.0986276762353381
"9606.ENSP00000384675","9606.ENSP00000401303",258,73,117,240,619,160,89,998,101,900,312,923,401,999,0.0427068852658417
"9606.ENSP00000386896","9606.ENSP00000400365",258,63,5,205,694,160,90,567,677,900,312,329,192,941,0.167402905246395
"9606.ENSP00000386896","9606.ENSP00000401303",258,63,5,205,694,160,90,567,677,900,312,101,192,906,0.14521326505871
"9606.ENSP00000394932","9606.ENSP00000417281",258,227,6,203,705,160,69,999,165,900,312,962,182,999,0.299715327904051
"9606.ENSP00000401303","9606.ENSP00000428340",258,222,3,518,615,160,80,348,97,900,312,212,371,922,0.320975978888154
"9606.ENSP00000401514","9606.ENSP00000408910",258,271,23,526,824,160,73,538,102,900,312,151,126,908,0.205538847095846
"9606.ENSP00000417498","9606.ENSP00000436812",258,123,289,285,630,160,79,234,91,900,312,814,144,982,0.203021755215036
